detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado
4274,4200,7,1,945.0,945.0,843.88,0.0
4275,3438,36,2,24.3,24.3,12.08,0.0
4276,3590,21,1,24.3,24.3,12.01,0.0
4277,3590,25,1,37.8,37.8,18.86,0.0
4278,4171,12,1,337.5,337.5,225.12,0.0
4279,4171,3,1,810.0,810.0,673.95,0.0
4280,4157,17,1,40.5,40.5,20.13,0.0
4281,2996,50,2,54.0,48.6,27.0,0.1
4282,2996,25,1,37.8,37.8,18.6,0.0
4283,3759,41,1,60.75,57.71,30.23,0.05
4284,4198,38,1,47.25,47.25,23.45,0.0
4285,3572,12,1,337.5,337.5,218.15,0.0
4286,2757,25,1,37.8,37.8,18.53,0.0
4287,2757,35,1,54.0,51.3,26.77,0.05
4288,2757,41,1,60.75,60.75,29.98,0.0
4289,4193,7,1,945.0,897.75,813.41,0.05
4290,4068,19,1,121.5,121.5,59.7,0.0
4291,3220,20,1,16.2,15.39,7.89,0.05
4292,3639,43,1,74.25,74.25,35.94,0.0
4293,3639,37,2,29.7,29.7,14.72,0.0
4294,3864,32,1,24.3,24.3,12.21,0.0
4295,3598,33,1,20.25,20.25,10.18,0.0
4296,3434,17,1,40.5,36.45,19.89,0.1
4297,3400,9,1,540.0,513.0,350.28,0.05
4298,3119,19,1,121.5,121.5,60.12,0.0
4299,3798,46,2,10.8,10.8,5.39,0.0
4300,3798,43,1,74.25,74.25,36.68,0.0
4301,3690,40,1,37.8,37.8,18.28,0.0
4302,3690,43,1,74.25,74.25,36.84,0.0
4303,3685,38,2,47.25,47.25,23.58,0.0
4304,3714,39,2,16.2,16.2,8.11,0.0
4305,3650,42,1,43.2,43.2,21.63,0.0
4306,3812,1,1,1890.0,1890.0,1568.15,0.0
4307,3504,28,1,74.25,74.25,35.94,0.0
4308,3504,37,2,29.7,29.7,14.43,0.0
4309,3457,45,1,13.5,12.82,6.62,0.05
4310,3457,12,1,337.5,337.5,220.89,0.0
4311,4130,49,1,39.15,37.19,19.23,0.05
4312,2939,44,1,21.6,21.6,10.59,0.0
4313,3085,38,1,47.25,47.25,23.44,0.0
4314,3085,23,2,47.25,47.25,23.43,0.0
4315,2851,19,1,121.5,109.35,60.02,0.1
4316,2851,28,1,74.25,66.82,36.74,0.1
4317,3227,47,1,24.3,24.3,12.16,0.0
4318,2941,19,1,121.5,121.5,61.04,0.0
4319,3122,44,1,21.6,21.6,10.73,0.0
4320,4113,18,1,33.75,30.38,16.44,0.1
4321,3862,39,1,16.2,16.2,8.06,0.0
4322,3009,6,1,1147.5,1147.5,1001.93,0.0
4323,3005,26,1,60.75,60.75,30.5,0.0
4324,3761,21,1,24.3,24.3,11.91,0.0
4325,3326,27,1,43.2,43.2,21.49,0.0
4326,3326,29,1,21.6,21.6,10.6,0.0
4327,3861,45,1,13.5,13.5,6.67,0.0
4328,3861,20,1,16.2,16.2,8.14,0.0
4329,3861,30,1,13.5,12.15,6.78,0.1
4330,3232,12,1,337.5,337.5,224.42,0.0
4331,3232,10,1,60.75,60.75,39.62,0.0
4332,3466,20,1,16.2,15.39,7.83,0.05
4333,3834,40,1,37.8,34.02,18.93,0.1
4334,4135,26,2,60.75,54.68,30.36,0.1
4335,4135,45,2,13.5,13.5,6.55,0.0
4336,4058,29,1,21.6,21.6,10.83,0.0
4337,3368,44,1,21.6,21.6,10.53,0.0
4338,4060,24,1,16.2,16.2,7.94,0.0
4339,3959,49,1,39.15,37.19,19.09,0.05
4340,2971,25,1,37.8,37.8,18.4,0.0
4341,2781,22,1,29.7,28.22,14.83,0.05
4342,3320,32,1,24.3,24.3,11.9,0.0
4343,2677,48,1,20.25,20.25,10.04,0.0
4344,4160,41,1,60.75,60.75,30.32,0.0
4345,2696,21,2,24.3,24.3,11.92,0.0
4346,2696,25,1,37.8,37.8,18.62,0.0
4347,3708,7,1,945.0,945.0,830.84,0.0
4348,3946,33,1,20.25,20.25,10.09,0.0
4349,3185,36,1,24.3,21.87,11.86,0.1
4350,3185,22,1,29.7,29.7,14.66,0.0
4351,3833,9,1,540.0,513.0,360.74,0.05
4352,3486,22,1,29.7,26.73,14.89,0.1
4353,4000,6,1,1147.5,1147.5,1003.0,0.0
4354,4000,49,1,39.15,35.24,19.51,0.1
4355,3065,6,1,1147.5,1147.5,991.84,0.0
4356,3405,21,1,24.3,24.3,12.22,0.0
4357,4052,32,1,24.3,24.3,11.88,0.0
4358,3777,19,1,121.5,121.5,59.75,0.0
4359,4005,42,1,43.2,43.2,21.56,0.0
4360,3966,6,1,1147.5,1090.12,991.46,0.05
4361,3966,30,2,13.5,13.5,6.78,0.0
4362,3966,15,1,81.0,81.0,72.21,0.0
4363,4126,9,1,540.0,540.0,359.49,0.0
4364,4126,10,1,60.75,54.68,39.76,0.1
4365,4126,3,1,810.0,810.0,658.8,0.0
4366,3889,46,1,10.8,10.8,5.41,0.0
4367,3889,42,1,43.2,43.2,20.94,0.0
4368,2669,20,1,16.2,16.2,7.94,0.0
4369,2954,19,1,121.5,115.43,60.26,0.05
4370,2923,47,2,24.3,24.3,11.8,0.0
4371,3979,41,1,60.75,60.75,30.0,0.0
4372,2876,21,1,24.3,24.3,12.21,0.0
4373,4139,39,1,16.2,15.39,7.97,0.05
4374,3872,23,1,47.25,47.25,23.51,0.0
4375,3266,48,1,20.25,20.25,10.09,0.0
4376,3973,3,1,810.0,810.0,671.43,0.0
4377,3076,43,1,74.25,74.25,37.29,0.0
4378,2978,34,1,39.15,39.15,19.56,0.0
4379,3899,20,1,16.2,14.58,7.87,0.1
4380,3899,23,1,47.25,47.25,22.97,0.0
4381,2672,29,2,21.6,21.6,10.57,0.0
4382,2766,5,1,2160.0,2160.0,1857.13,0.0
4383,3019,30,1,13.5,12.15,6.6,0.1
4384,3162,32,1,24.3,24.3,12.0,0.0
4385,3240,36,1,24.3,24.3,12.09,0.0
4386,3656,36,2,24.3,24.3,11.83,0.0
4387,3171,26,2,60.75,60.75,29.93,0.0
4388,4204,43,1,74.25,74.25,36.72,0.0
4389,2860,45,1,13.5,13.5,6.57,0.0
4390,3514,11,1,108.0,108.0,71.38,0.0
4391,3514,3,1,810.0,810.0,666.29,0.0
4392,3663,33,1,20.25,20.25,9.97,0.0
4393,3903,11,1,108.0,108.0,71.18,0.0
4394,3903,6,1,1147.5,1147.5,993.58,0.0
4395,3225,31,1,10.8,10.8,5.32,0.0
4396,4174,43,1,74.25,74.25,36.86,0.0
4397,4220,46,1,10.8,10.8,5.43,0.0
4398,4173,43,1,74.25,74.25,36.37,0.0
4399,3805,18,2,33.75,33.75,16.69,0.0
4400,3974,35,1,54.0,48.6,27.05,0.1
4401,3963,16,1,20.25,18.23,10.11,0.1
4402,3539,23,1,47.25,47.25,23.44,0.0
4403,3539,24,1,16.2,16.2,7.91,0.0
4404,3490,32,1,24.3,24.3,12.06,0.0
4405,2953,38,1,47.25,47.25,23.36,0.0
4406,3269,16,1,20.25,19.24,9.99,0.05
4407,3785,25,2,37.8,37.8,18.93,0.0
4408,3900,16,2,20.25,20.25,9.91,0.0
4409,3512,14,1,877.5,789.75,771.99,0.1
4410,3512,11,1,108.0,108.0,72.33,0.0
4411,3750,45,1,13.5,13.5,6.56,0.0
4412,3750,50,1,54.0,54.0,27.06,0.0
4413,3967,24,1,16.2,16.2,7.83,0.0
4414,3967,16,2,20.25,20.25,10.02,0.0
4415,3967,2,1,1620.0,1620.0,1328.81,0.0
4416,3135,43,1,74.25,74.25,36.87,0.0
4417,3820,3,1,810.0,810.0,671.83,0.0
4418,2863,32,1,24.3,24.3,12.2,0.0
4419,4147,12,1,337.5,303.75,218.72,0.1
4420,3347,18,2,33.75,32.06,16.8,0.05
4421,3052,9,1,540.0,540.0,356.71,0.0
4422,4046,29,1,21.6,21.6,10.66,0.0
4423,3505,12,1,337.5,303.75,223.72,0.1
4424,3505,3,1,810.0,810.0,671.92,0.0
4425,3653,16,1,20.25,20.25,9.93,0.0
4426,3445,43,1,74.25,74.25,37.25,0.0
4427,4137,25,1,37.8,37.8,18.86,0.0
4428,2952,6,1,1147.5,1147.5,995.78,0.0
4429,2952,8,1,378.0,378.0,330.03,0.0
4430,3125,34,1,39.15,39.15,19.28,0.0
4431,3125,23,2,47.25,47.25,23.17,0.0
4432,4172,17,1,40.5,40.5,20.28,0.0
4433,4172,39,1,16.2,16.2,8.01,0.0
4434,2773,34,1,39.15,37.19,19.53,0.05
4435,2911,25,1,37.8,35.91,18.97,0.05
4436,2768,23,1,47.25,47.25,23.03,0.0
4437,4015,21,1,24.3,24.3,11.99,0.0
4438,2722,43,1,74.25,74.25,37.23,0.0
4439,2722,9,1,540.0,513.0,356.29,0.05
4440,2756,42,2,43.2,43.2,21.47,0.0
4441,3386,29,1,21.6,21.6,10.7,0.0
4442,3386,35,1,54.0,51.3,26.23,0.05
4443,3255,7,1,945.0,945.0,816.85,0.0
4444,3843,25,1,37.8,35.91,18.78,0.05
4445,3333,42,2,43.2,43.2,21.41,0.0
4446,3199,30,1,13.5,12.82,6.72,0.05
4447,4131,44,2,21.6,21.6,10.53,0.0
4448,4131,35,1,54.0,51.3,26.77,0.05
4449,2698,22,1,29.7,29.7,14.69,0.0
4450,3155,43,1,74.25,74.25,36.68,0.0
4451,3155,26,1,60.75,60.75,30.16,0.0
4452,4035,44,1,21.6,20.52,10.79,0.05
4453,2791,9,1,540.0,540.0,352.1,0.0
4454,3077,2,1,1620.0,1620.0,1341.75,0.0
4455,2868,23,1,47.25,47.25,23.16,0.0
4456,2868,38,1,47.25,47.25,22.85,0.0
4457,4224,37,1,29.7,26.73,14.45,0.1
4458,3961,12,1,337.5,337.5,223.78,0.0
4459,3906,4,1,472.5,472.5,380.75,0.0
4460,3547,30,1,13.5,12.15,6.56,0.1
4461,3382,16,1,20.25,20.25,9.8,0.0
4462,2776,21,1,24.3,24.3,12.21,0.0
4463,2816,7,1,945.0,945.0,843.23,0.0
4464,2816,9,1,540.0,540.0,355.91,0.0
4465,3215,46,1,10.8,10.8,5.38,0.0
4466,3972,11,1,108.0,108.0,72.14,0.0
4467,3972,3,1,810.0,810.0,673.42,0.0
4468,4236,35,2,54.0,54.0,27.1,0.0
4469,3276,17,1,40.5,38.48,19.87,0.05
4470,2898,24,2,16.2,16.2,7.91,0.0
4471,3770,21,2,24.3,24.3,11.79,0.0
4472,3770,42,1,43.2,43.2,21.25,0.0
4473,3257,47,1,24.3,24.3,11.81,0.0
4474,3436,17,1,40.5,40.5,20.34,0.0
4475,2981,25,1,37.8,37.8,18.8,0.0
4476,3026,48,1,20.25,19.24,9.84,0.05
4477,4089,23,2,47.25,47.25,23.22,0.0
4478,4089,20,1,16.2,15.39,7.99,0.05
4479,4098,43,1,74.25,70.54,36.83,0.05
4480,4056,15,1,81.0,81.0,70.67,0.0
4481,4056,42,1,43.2,43.2,21.39,0.0
4482,4056,5,1,2160.0,2160.0,1915.49,0.0
4483,4146,28,1,74.25,66.82,36.27,0.1
4484,3562,38,2,47.25,44.89,22.88,0.05
4485,2688,21,2,24.3,24.3,12.19,0.0
4486,2688,26,1,60.75,54.68,30.32,0.1
4487,2786,47,2,24.3,23.08,11.94,0.05
4488,3828,34,1,39.15,39.15,19.0,0.0
4489,3415,38,1,47.25,47.25,23.35,0.0
4490,3413,17,1,40.5,40.5,20.23,0.0
4491,3318,43,1,74.25,74.25,36.11,0.0
4492,3914,43,1,74.25,74.25,37.32,0.0
4493,3398,44,2,21.6,21.6,10.49,0.0
4494,3976,10,1,60.75,54.68,39.95,0.1
4495,3976,3,1,810.0,810.0,657.99,0.0
4496,3908,42,1,43.2,41.04,21.27,0.05
4497,3827,45,1,13.5,13.5,6.66,0.0
4498,3444,25,1,37.8,37.8,18.69,0.0
4499,3241,27,1,43.2,43.2,21.59,0.0
4500,3307,32,1,24.3,21.87,11.87,0.1
4501,3307,25,1,37.8,37.8,18.6,0.0
4502,3234,34,1,39.15,39.15,19.56,0.0
4503,3010,29,2,21.6,21.6,10.5,0.0
4504,2680,8,1,378.0,378.0,330.23,0.0
4505,2680,7,1,945.0,945.0,826.33,0.0
4506,3140,47,1,24.3,24.3,12.03,0.0
4507,3863,38,1,47.25,47.25,23.28,0.0
4508,4184,28,2,74.25,74.25,35.95,0.0
4509,3693,48,2,20.25,20.25,9.88,0.0
4510,3910,16,1,20.25,20.25,10.12,0.0
4511,3910,36,1,24.3,24.3,12.02,0.0
4512,3910,43,2,74.25,66.82,36.92,0.1
4513,4016,33,1,20.25,20.25,10.02,0.0
4514,3993,29,1,21.6,21.6,10.74,0.0
4515,3626,29,1,21.6,20.52,10.55,0.05
4516,3951,12,1,337.5,303.75,223.3,0.1
4517,3951,10,1,60.75,60.75,40.12,0.0
4518,4189,29,1,21.6,21.6,10.78,0.0
4519,3628,25,1,37.8,37.8,18.42,0.0
4520,3435,22,1,29.7,29.7,14.69,0.0
4521,3614,9,1,540.0,513.0,361.63,0.05
4522,3614,40,1,37.8,37.8,18.64,0.0
4523,3614,22,1,29.7,26.73,14.69,0.1
4524,4124,11,1,108.0,97.2,70.86,0.1
4525,4013,21,1,24.3,24.3,12.0,0.0
4526,3723,21,1,24.3,24.3,12.02,0.0
4527,3953,12,1,337.5,337.5,218.15,0.0
4528,3996,36,1,24.3,24.3,12.21,0.0
4529,3088,36,2,24.3,24.3,12.14,0.0
4530,3088,10,1,60.75,60.75,40.02,0.0
4531,3088,3,1,810.0,810.0,657.25,0.0
4532,2884,19,1,121.5,121.5,59.12,0.0
4533,2839,18,2,33.75,32.06,16.85,0.05
4534,2931,2,1,1620.0,1620.0,1355.26,0.0
4535,3921,37,1,29.7,29.7,14.5,0.0
4536,3859,8,1,378.0,340.2,332.79,0.1
4537,3894,12,1,337.5,320.62,218.86,0.05
4538,3395,34,1,39.15,39.15,19.38,0.0
4539,3080,27,2,43.2,43.2,21.45,0.0
4540,3925,23,2,47.25,47.25,22.91,0.0
4541,2865,17,1,40.5,40.5,20.19,0.0
4542,4031,16,1,20.25,20.25,10.0,0.0
4543,4031,1,1,1890.0,1890.0,1580.55,0.0
4544,3515,16,1,20.25,20.25,9.97,0.0
4545,3305,50,2,54.0,54.0,26.12,0.0
4546,3909,37,1,29.7,29.7,14.51,0.0
4547,3356,19,1,121.5,121.5,58.97,0.0
4548,3356,7,1,945.0,850.5,840.16,0.1
4549,3201,19,1,121.5,121.5,58.95,0.0
4550,2763,42,2,43.2,43.2,21.44,0.0
4551,2891,19,1,121.5,121.5,60.88,0.0
4552,3056,29,1,21.6,20.52,10.51,0.05
4553,3487,16,1,20.25,20.25,9.99,0.0
4554,3803,28,1,74.25,74.25,36.75,0.0
4555,2713,48,1,20.25,19.24,9.81,0.05
4556,3179,17,1,40.5,40.5,20.15,0.0
4557,3035,35,1,54.0,54.0,26.95,0.0
4558,3286,26,2,60.75,57.71,29.96,0.05
4559,3021,40,1,37.8,37.8,18.64,0.0
4560,3717,9,1,540.0,486.0,353.13,0.1
4561,3613,17,1,40.5,40.5,19.73,0.0
4562,4042,26,1,60.75,60.75,30.48,0.0
4563,3729,37,1,29.7,26.73,14.52,0.1
4564,3753,42,1,43.2,43.2,21.68,0.0
4565,2733,18,1,33.75,33.75,16.32,0.0
4566,3488,16,1,20.25,20.25,9.83,0.0
4567,4221,40,1,37.8,34.02,18.54,0.1
4568,3940,37,1,29.7,29.7,14.6,0.0
4569,2830,6,1,1147.5,1147.5,1009.37,0.0
4570,2980,43,1,74.25,74.25,36.68,0.0
4571,2980,31,1,10.8,10.8,5.33,0.0
4572,3478,5,1,2160.0,2160.0,1923.22,0.0
4573,3499,44,1,21.6,21.6,10.87,0.0
4574,3499,26,1,60.75,60.75,30.27,0.0
4575,3499,35,1,54.0,54.0,26.58,0.0
4576,3948,24,1,16.2,16.2,7.86,0.0
4577,2745,36,1,24.3,24.3,12.23,0.0
4578,2809,43,1,74.25,74.25,37.21,0.0
4579,3022,36,1,24.3,24.3,12.22,0.0
4580,3022,13,1,1485.0,1410.75,1309.7,0.05
4581,3923,5,1,2160.0,2160.0,1864.69,0.0
4582,3923,9,1,540.0,513.0,351.13,0.05
4583,3754,15,1,81.0,76.95,70.59,0.05
4584,2703,42,1,43.2,41.04,21.1,0.05
4585,2771,18,1,33.75,33.75,16.54,0.0
4586,2771,34,1,39.15,39.15,19.57,0.0
4587,2902,9,1,540.0,513.0,352.05,0.05
4588,2902,35,2,54.0,54.0,26.43,0.0
4589,3081,40,1,37.8,37.8,18.35,0.0
4590,4064,41,2,60.75,60.75,30.49,0.0
4591,4064,16,1,20.25,19.24,9.82,0.05
4592,3414,20,1,16.2,14.58,8.06,0.1
4593,3516,40,1,37.8,34.02,18.68,0.1
4594,3453,13,1,1485.0,1485.0,1276.5,0.0
4595,3453,30,1,13.5,13.5,6.63,0.0
4596,2874,26,1,60.75,60.75,29.7,0.0
4597,3313,6,1,1147.5,1147.5,1020.4,0.0
4598,2989,3,1,810.0,769.5,677.17,0.05
4599,2989,2,1,1620.0,1620.0,1338.74,0.0
4600,4151,41,2,60.75,60.75,30.03,0.0
4601,4151,40,1,37.8,37.8,18.73,0.0
4602,3726,5,1,2160.0,2160.0,1880.12,0.0
4603,3726,10,1,60.75,60.75,39.97,0.0
4604,3726,11,1,108.0,102.6,71.23,0.05
4605,3044,40,1,37.8,37.8,18.51,0.0
4606,2808,36,2,24.3,24.3,12.04,0.0
4607,3689,46,1,10.8,10.8,5.23,0.0
4608,3700,31,1,10.8,9.72,5.32,0.1
4609,3184,28,1,74.25,74.25,36.92,0.0
4610,3713,21,1,24.3,24.3,11.92,0.0
4611,2737,8,1,378.0,378.0,327.9,0.0
4612,2737,18,1,33.75,32.06,16.71,0.05
4613,2737,5,1,2160.0,2160.0,1913.55,0.0
4614,3233,44,1,21.6,21.6,10.62,0.0
4615,4213,32,1,24.3,24.3,12.06,0.0
4616,4213,47,1,24.3,24.3,11.8,0.0
4617,3772,7,1,945.0,945.0,824.79,0.0
4618,3772,29,1,21.6,21.6,10.45,0.0
4619,3772,27,2,43.2,43.2,20.91,0.0
4620,3093,39,2,16.2,15.39,7.93,0.05
4621,3093,13,1,1485.0,1485.0,1295.96,0.0
4622,3093,3,1,810.0,810.0,662.67,0.0
4623,3093,5,1,2160.0,2160.0,1922.07,0.0
4624,3577,18,1,33.75,33.75,16.6,0.0
4625,3577,33,1,20.25,18.23,9.95,0.1
4626,3298,15,1,81.0,81.0,70.51,0.0
4627,3298,11,1,108.0,108.0,72.08,0.0
4628,3312,4,1,472.5,472.5,381.18,0.0
4629,4169,28,2,74.25,74.25,37.02,0.0
4630,2935,23,1,47.25,47.25,23.32,0.0
4631,3278,24,1,16.2,16.2,7.91,0.0
4632,3033,25,2,37.8,35.91,18.58,0.05
4633,2843,11,1,108.0,108.0,71.81,0.0
4634,3154,30,1,13.5,13.5,6.6,0.0
4635,3566,47,1,24.3,23.08,11.86,0.05
4636,2720,27,1,43.2,43.2,21.48,0.0
4637,2894,1,1,1890.0,1890.0,1532.38,0.0
4638,2894,4,1,472.5,472.5,383.54,0.0
4639,3353,44,1,21.6,21.6,10.61,0.0
4640,3353,39,1,16.2,15.39,8.08,0.05
4641,3353,29,1,21.6,21.6,10.7,0.0
4642,2793,28,1,74.25,74.25,36.16,0.0
4643,2788,24,2,16.2,16.2,7.95,0.0
4644,3579,39,1,16.2,16.2,8.14,0.0
4645,4242,21,1,24.3,24.3,11.75,0.0
4646,3446,10,1,60.75,57.71,39.93,0.05
4647,3446,3,1,810.0,810.0,665.85,0.0
4648,3310,5,1,2160.0,2052.0,1857.54,0.05
4649,3890,37,1,29.7,26.73,14.62,0.1
4650,3253,20,1,16.2,16.2,8.04,0.0
4651,3253,49,2,39.15,39.15,19.26,0.0
4652,3253,11,1,108.0,108.0,70.04,0.0
4653,3253,3,1,810.0,810.0,655.63,0.0
4654,2959,6,1,1147.5,1147.5,1000.05,0.0
4655,2959,9,1,540.0,540.0,354.21,0.0
4656,3718,2,1,1620.0,1620.0,1351.52,0.0
4657,3437,37,1,29.7,29.7,14.63,0.0
4658,3167,7,1,945.0,945.0,817.82,0.0
4659,2914,36,1,24.3,24.3,11.81,0.0
4660,3716,35,1,54.0,54.0,26.36,0.0
4661,3127,22,1,29.7,29.7,14.51,0.0
4662,3677,24,1,16.2,16.2,7.97,0.0
4663,3345,34,1,39.15,39.15,19.5,0.0
4664,3975,26,2,60.75,60.75,29.46,0.0
4665,2938,4,1,472.5,472.5,396.03,0.0
4666,3517,18,1,33.75,33.75,16.83,0.0
4667,3681,27,1,43.2,43.2,21.65,0.0
4668,3793,44,1,21.6,21.6,10.65,0.0
4669,4014,11,1,108.0,108.0,70.7,0.0
4670,2740,44,1,21.6,21.6,10.65,0.0
4671,3941,28,2,74.25,66.82,36.27,0.1
4672,2940,48,1,20.25,20.25,9.94,0.0
4673,4219,32,1,24.3,24.3,11.9,0.0
4674,4219,45,1,13.5,13.5,6.67,0.0
4675,3050,14,1,877.5,877.5,764.4,0.0
4676,3101,38,2,47.25,47.25,22.88,0.0
4677,3725,20,1,16.2,16.2,8.03,0.0
4678,3725,18,2,33.75,30.38,16.39,0.1
4679,3070,43,1,74.25,74.25,36.27,0.0
4680,3715,28,2,74.25,74.25,36.42,0.0
4681,3715,38,2,47.25,47.25,23.09,0.0
4682,4030,31,1,10.8,10.8,5.37,0.0
4683,3584,48,2,20.25,20.25,9.97,0.0
4684,2795,42,1,43.2,43.2,21.43,0.0
4685,3008,13,1,1485.0,1485.0,1284.01,0.0
4686,3008,23,1,47.25,47.25,23.27,0.0
4687,3646,9,1,540.0,540.0,358.54,0.0
4688,3501,10,1,60.75,60.75,40.1,0.0
4689,2887,10,1,60.75,57.71,40.26,0.05
4690,4243,42,1,43.2,43.2,21.15,0.0
4691,2850,1,1,1890.0,1890.0,1539.97,0.0
4692,2864,24,1,16.2,16.2,7.84,0.0
4693,2864,3,1,810.0,810.0,655.07,0.0
4694,2864,19,1,121.5,121.5,60.49,0.0
4695,3741,31,1,10.8,10.8,5.26,0.0
4696,2958,49,1,39.15,39.15,19.36,0.0
4697,4145,29,1,21.6,21.6,10.68,0.0
4698,3533,23,1,47.25,47.25,23.71,0.0
4699,2915,48,2,20.25,20.25,9.79,0.0
4700,3635,20,1,16.2,16.2,7.85,0.0
4701,3971,42,1,43.2,43.2,21.39,0.0
4702,3751,17,1,40.5,40.5,19.68,0.0
4703,3918,13,1,1485.0,1485.0,1317.87,0.0
4704,3918,11,1,108.0,102.6,70.44,0.05
4705,3001,42,2,43.2,43.2,21.36,0.0
4706,4123,9,1,540.0,540.0,357.21,0.0
4707,2759,31,1,10.8,10.8,5.33,0.0
4708,3366,22,1,29.7,29.7,14.61,0.0
4709,3987,40,1,37.8,34.02,18.75,0.1
4710,3109,29,1,21.6,21.6,10.81,0.0
4711,3109,35,1,54.0,54.0,26.73,0.0
4712,3958,24,2,16.2,16.2,7.84,0.0
4713,4191,37,1,29.7,29.7,14.36,0.0
4714,3675,34,2,39.15,39.15,19.18,0.0
4715,2707,33,1,20.25,18.23,9.96,0.1
4716,3222,40,2,37.8,37.8,18.48,0.0
4717,4080,36,1,24.3,23.08,11.94,0.05
4718,3731,28,1,74.25,74.25,37.2,0.0
4719,4227,42,1,43.2,43.2,20.89,0.0
4720,3322,4,1,472.5,472.5,390.27,0.0
4721,3322,14,1,877.5,789.75,782.6,0.1
4722,3842,18,1,33.75,33.75,16.67,0.0
4723,3842,26,1,60.75,60.75,29.39,0.0
4724,3842,1,1,1890.0,1890.0,1570.97,0.0
4725,3292,46,1,10.8,10.8,5.34,0.0
4726,3871,16,1,20.25,20.25,10.02,0.0
4727,3423,48,1,20.25,20.25,9.97,0.0
4728,2998,26,1,60.75,57.71,29.65,0.05
4729,3485,2,1,1620.0,1620.0,1353.19,0.0
4730,3536,34,1,39.15,37.19,19.7,0.05
4731,3778,28,1,74.25,74.25,36.61,0.0
4732,3724,14,1,877.5,877.5,765.63,0.0
4733,3183,43,2,74.25,74.25,36.56,0.0
4734,3067,32,1,24.3,24.3,11.97,0.0
4735,2836,27,2,43.2,43.2,21.69,0.0
4736,3095,21,1,24.3,24.3,11.79,0.0
4737,3187,40,1,37.8,37.8,18.38,0.0
4738,3338,42,1,43.2,41.04,21.17,0.05
4739,4175,22,2,29.7,29.7,14.63,0.0
4740,2761,17,1,40.5,36.45,20.18,0.1
4741,3213,21,1,24.3,24.3,11.84,0.0
4742,2744,29,1,21.6,21.6,10.67,0.0
4743,3071,31,1,10.8,10.26,5.35,0.05
4744,3053,43,1,74.25,74.25,36.14,0.0
4745,3362,49,2,39.15,39.15,19.32,0.0
4746,3426,50,1,54.0,54.0,26.86,0.0
4747,4142,7,1,945.0,945.0,824.37,0.0
4748,3855,12,1,337.5,320.62,220.87,0.05
4749,3115,9,1,540.0,513.0,349.89,0.05
4750,3115,43,2,74.25,74.25,37.14,0.0
4751,3115,22,1,29.7,29.7,14.44,0.0
4752,2731,22,1,29.7,28.22,14.59,0.05
4753,4069,39,1,16.2,16.2,7.96,0.0
4754,4158,18,1,33.75,33.75,16.62,0.0
4755,2858,32,1,24.3,24.3,12.15,0.0
4756,2920,46,1,10.8,10.8,5.26,0.0
4757,2920,35,1,54.0,48.6,26.7,0.1
4758,3357,16,2,20.25,20.25,9.97,0.0
4759,4246,29,2,21.6,21.6,10.47,0.0
4760,3668,46,1,10.8,10.8,5.42,0.0
4761,3568,19,1,121.5,109.35,60.76,0.1
4762,3568,18,2,33.75,33.75,16.91,0.0
4763,3920,18,1,33.75,33.75,16.37,0.0
4764,3920,21,2,24.3,24.3,11.84,0.0
4765,4026,32,1,24.3,23.08,12.1,0.05
4766,3917,35,1,54.0,54.0,26.95,0.0
4767,3917,36,1,24.3,23.08,11.77,0.05
4768,3503,34,1,39.15,37.19,19.08,0.05
4769,3686,50,1,54.0,54.0,26.11,0.0
4770,4088,45,1,13.5,13.5,6.7,0.0
4771,4088,10,1,60.75,60.75,40.56,0.0
4772,2867,45,2,13.5,12.82,6.68,0.05
4773,3541,23,1,47.25,47.25,23.38,0.0
4774,3259,37,2,29.7,29.7,14.44,0.0
4775,3261,43,1,74.25,66.82,36.97,0.1
4776,3411,25,2,37.8,37.8,18.38,0.0
4777,3893,37,1,29.7,28.22,14.83,0.05
4778,4074,16,1,20.25,20.25,10.08,0.0
4779,3651,21,1,24.3,24.3,11.94,0.0
4780,3651,40,1,37.8,34.02,18.79,0.1
4781,4054,43,1,74.25,74.25,36.21,0.0
4782,3874,42,1,43.2,43.2,21.19,0.0
4783,3874,46,1,10.8,10.8,5.28,0.0
4784,3933,43,2,74.25,74.25,36.51,0.0
4785,3933,9,1,540.0,540.0,348.96,0.0
4786,3933,3,1,810.0,810.0,675.64,0.0
4787,3302,23,1,47.25,47.25,23.54,0.0
4788,3538,22,1,29.7,29.7,14.49,0.0
4789,3028,24,1,16.2,16.2,7.93,0.0
4790,2942,27,1,43.2,43.2,21.14,0.0
4791,3888,18,1,33.75,33.75,16.57,0.0
4792,3244,9,1,540.0,540.0,352.8,0.0
4793,3244,3,1,810.0,810.0,654.09,0.0
4794,4117,50,2,54.0,54.0,26.86,0.0
4795,3168,15,1,81.0,81.0,70.75,0.0
4796,2926,41,1,60.75,60.75,30.36,0.0
4797,2965,16,1,20.25,19.24,9.99,0.05
4798,2965,22,1,29.7,26.73,14.77,0.1
4799,2965,17,1,40.5,40.5,20.16,0.0
4800,3730,22,1,29.7,26.73,14.71,0.1
4801,4167,43,1,74.25,74.25,37.36,0.0
4802,2774,16,1,20.25,20.25,10.18,0.0
4803,3139,20,1,16.2,16.2,7.93,0.0
4804,3745,47,1,24.3,21.87,11.77,0.1
4805,3245,1,1,1890.0,1890.0,1580.07,0.0
