detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado,cliente_id,fecha_pedido,canal_venta,medio_pago,tipo_envio,estado_pedido,costo_envio_linea
5375,3831,45,1,13.5,13.5,6.71,0.0,1021,2025-10-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5212,3832,1,1,1890.0,1890.0,1543.76,0.0,938,2025-10-30,Online,Tarjeta de Debito,Entrega Estandar,Entregado,15.82
5213,3832,14,1,877.5,877.5,762.19,0.0,938,2025-10-30,Online,Tarjeta de Debito,Entrega Estandar,Entregado,15.82
5684,3830,10,1,60.75,60.75,40.41,0.0,1200,2025-10-30,Online,Transferencia,Entrega Estandar,Entregado,9.52
4497,3827,45,1,13.5,13.5,6.66,0.0,493,2025-10-30,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4161,3829,29,2,21.6,21.6,10.61,0.0,288,2025-10-30,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5195,3837,40,1,37.8,37.8,18.51,0.0,935,2025-10-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.73
4333,3834,40,1,37.8,34.02,18.93,0.1,385,2025-10-31,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4898,3835,38,1,47.25,47.25,23.23,0.0,735,2025-10-31,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.05
4351,3833,9,1,540.0,513.0,360.74,0.05,396,2025-10-31,Online,Tarjeta de Credito,Entrega Express,Entregado,31.32
3703,3836,34,2,39.15,39.15,19.52,0.0,86,2025-10-31,Online,Transferencia,Entrega Estandar,Entregado,9.74
4239,3844,45,1,13.5,13.5,6.53,0.0,357,2025-11-01,Online,Tarjeta de Credito,Entrega Estandar,Entregado,9.54
3674,3839,22,1,29.7,28.22,14.53,0.05,77,2025-11-01,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
4874,3845,7,1,945.0,945.0,829.36,0.0,729,2025-11-01,Online,Tarjeta de Debito,Entrega Estandar,Entregado,50.21
3627,3838,5,1,2160.0,1944.0,1922.1,0.1,38,2025-11-01,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3635,3840,43,1,74.25,74.25,36.25,0.0,44,2025-11-01,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.19
3626,3838,13,1,1485.0,1485.0,1287.99,0.0,38,2025-11-01,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4444,3843,25,1,37.8,35.91,18.78,0.05,451,2025-11-01,Online,Tarjeta de Debito,Entrega Estandar,Entregado,9.56
4724,3842,1,1,1890.0,1890.0,1570.97,0.0,621,2025-11-01,Online,Tarjeta de Debito,Entrega Estandar,Entregado,16.98
4723,3842,26,1,60.75,60.75,29.39,0.0,621,2025-11-01,Online,Tarjeta de Debito,Entrega Estandar,Entregado,16.98
4722,3842,18,1,33.75,33.75,16.67,0.0,621,2025-11-01,Online,Tarjeta de Debito,Entrega Estandar,Entregado,16.98
5097,3841,50,1,54.0,54.0,26.66,0.0,868,2025-11-01,Online,Tarjeta de Debito,Entrega Estandar,Entregado,11.96
3816,3847,32,2,24.3,24.3,12.19,0.0,141,2025-11-02,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5665,3849,16,1,20.25,20.25,10.01,0.0,1185,2025-11-02,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3661,3848,18,1,33.75,33.75,16.34,0.0,62,2025-11-02,Online,Tarjeta de Credito,Entrega Express,Entregado,10.08
5490,3846,37,1,29.7,29.7,14.81,0.0,1081,2025-11-02,Online,Transferencia,Entrega Express,Entregado,9.29
4835,3852,45,1,13.5,13.5,6.77,0.0,713,2025-11-03,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
5507,3858,21,1,24.3,24.3,12.15,0.0,1083,2025-11-03,Online,Tarjeta de Debito,Entrega Estandar,Entregado,10.06
4232,3854,36,1,24.3,24.3,11.76,0.0,353,2025-11-03,Online,Tarjeta de Debito,Entrega Estandar,Entregado,12.21
4536,3859,8,1,378.0,340.2,332.79,0.1,504,2025-11-03,Online,Transferencia,Entrega Estandar,Devuelto,20.49
4748,3855,12,1,337.5,320.62,220.87,0.05,645,2025-11-03,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
4915,3853,26,2,60.75,60.75,30.31,0.0,759,2025-11-03,Online,Tarjeta de Debito,Entrega Estandar,Entregado,10.15
4940,3860,18,1,33.75,32.06,16.57,0.05,796,2025-11-03,Online,Transferencia,Entrega Estandar,Entregado,11.79
4209,3851,26,1,60.75,60.75,29.85,0.0,336,2025-11-03,Online,Transferencia,Entrega Estandar,Entregado,9.66
3952,3850,50,1,54.0,54.0,26.31,0.0,210,2025-11-03,Online,Tarjeta de Credito,Entrega Estandar,Entregado,10.95
3645,3857,42,2,43.2,43.2,21.11,0.0,44,2025-11-03,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4192,3856,25,1,37.8,34.02,18.6,0.1,306,2025-11-03,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.01
4059,3865,38,1,47.25,47.25,23.57,0.0,251,2025-11-04,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
4507,3863,38,1,47.25,47.25,23.28,0.0,497,2025-11-04,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4328,3861,20,1,16.2,16.2,8.14,0.0,385,2025-11-04,Online,Tarjeta de Debito,Entrega Estandar,Entregado,3.66
4327,3861,45,1,13.5,13.5,6.67,0.0,385,2025-11-04,Online,Tarjeta de Debito,Entrega Estandar,Entregado,3.66
4321,3862,39,1,16.2,16.2,8.06,0.0,384,2025-11-04,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.2
4294,3864,32,1,24.3,24.3,12.21,0.0,380,2025-11-04,Online,Transferencia,Entrega Estandar,Entregado,9.39
4329,3861,30,1,13.5,12.15,6.78,0.1,385,2025-11-04,Online,Tarjeta de Debito,Entrega Estandar,Entregado,3.66
4197,3868,11,1,108.0,108.0,69.67,0.0,319,2025-11-05,Online,Transferencia,Entrega Estandar,Entregado,11.83
5030,3866,31,1,10.8,10.26,5.39,0.05,838,2025-11-05,Online,Tarjeta de Credito,Entrega Estandar,Entregado,9.33
4726,3871,16,1,20.25,20.25,10.02,0.0,622,2025-11-05,Online,Transferencia,Entrega Estandar,Entregado,10.49
3752,3869,7,1,945.0,945.0,827.31,0.0,115,2025-11-05,Online,Tarjeta de Credito,Entrega Estandar,Entregado,50.23
5300,3867,36,2,24.3,24.3,12.2,0.0,991,2025-11-05,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3811,3870,28,1,74.25,70.54,37.19,0.05,137,2025-11-05,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3592,3873,19,1,121.5,121.5,59.91,0.0,6,2025-11-06,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3593,3873,44,1,21.6,21.6,10.58,0.0,6,2025-11-06,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4374,3872,23,1,47.25,47.25,23.51,0.0,404,2025-11-06,Online,Tarjeta de Credito,Entrega Estandar,Entregado,10.13
4782,3874,42,1,43.2,43.2,21.19,0.0,682,2025-11-07,Online,Transferencia,Entrega Estandar,Entregado,5.83
5681,3875,41,1,60.75,60.75,30.46,0.0,1194,2025-11-07,Online,Transferencia,Entrega Express,Entregado,9.34
4783,3874,46,1,10.8,10.8,5.28,0.0,682,2025-11-07,Online,Transferencia,Entrega Estandar,Entregado,5.83
5660,3876,35,1,54.0,54.0,26.57,0.0,1184,2025-11-07,Online,Tarjeta de Debito,Entrega Estandar,Entregado,10.0
5227,3882,28,1,74.25,74.25,36.16,0.0,947,2025-11-08,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5430,3877,19,2,121.5,121.5,60.32,0.0,1051,2025-11-08,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5348,3879,4,1,472.5,472.5,391.37,0.0,1011,2025-11-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.2
3639,3881,44,1,21.6,21.6,10.65,0.0,44,2025-11-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.48
5347,3879,3,1,810.0,810.0,667.1,0.0,1011,2025-11-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.2
5009,3878,22,2,29.7,29.7,14.73,0.0,823,2025-11-08,Online,Transferencia,Entrega Estandar,Entregado,12.17
5346,3879,30,2,13.5,13.5,6.63,0.0,1011,2025-11-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.2
5481,3880,5,1,2160.0,2160.0,1869.63,0.0,1080,2025-11-08,Online,Transferencia,Entrega Estandar,Entregado,23.88
5345,3879,31,2,10.8,10.8,5.32,0.0,1011,2025-11-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.2
3640,3881,19,2,121.5,121.5,61.07,0.0,44,2025-11-08,Online,Tarjeta de Credito,Entrega Estandar,Entregado,7.48
5480,3880,14,1,877.5,877.5,771.74,0.0,1080,2025-11-08,Online,Transferencia,Entrega Estandar,Entregado,23.88
4936,3884,31,1,10.8,10.8,5.28,0.0,789,2025-11-09,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.68
4865,3886,6,1,1147.5,1147.5,1022.78,0.0,729,2025-11-09,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4866,3886,8,1,378.0,378.0,331.84,0.0,729,2025-11-09,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5178,3885,18,1,33.75,33.75,16.94,0.0,926,2025-11-09,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4968,3883,33,1,20.25,20.25,10.14,0.0,810,2025-11-09,Online,Transferencia,Entrega Estandar,Entregado,11.84
4050,3887,31,1,10.8,10.8,5.27,0.0,246,2025-11-09,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
5179,3885,29,2,21.6,21.6,10.7,0.0,926,2025-11-09,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4649,3890,37,1,29.7,26.73,14.62,0.1,561,2025-11-10,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.4
4791,3888,18,1,33.75,33.75,16.57,0.0,682,2025-11-10,Online,Tarjeta de Debito,Entrega Estandar,Entregado,12.36
4366,3889,46,1,10.8,10.8,5.41,0.0,403,2025-11-10,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4367,3889,42,1,43.2,43.2,20.94,0.0,403,2025-11-10,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
5038,3891,23,1,47.25,47.25,23.6,0.0,843,2025-11-11,Online,Tarjeta de Credito,Entrega Express,Entregado,9.24
3641,3895,19,1,121.5,115.43,59.02,0.05,44,2025-11-11,Online,Transferencia,Entrega Estandar,Entregado,4.92
4777,3893,37,1,29.7,28.22,14.83,0.05,673,2025-11-11,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
3913,3892,14,1,877.5,877.5,779.06,0.0,191,2025-11-11,Online,Transferencia,Entrega Estandar,Entregado,51.16
3642,3895,25,2,37.8,37.8,18.3,0.0,44,2025-11-11,Online,Transferencia,Entrega Estandar,Entregado,4.92
4537,3894,12,1,337.5,320.62,218.86,0.05,504,2025-11-11,Online,Transferencia,Entrega Estandar,Entregado,15.3
5331,3896,21,1,24.3,24.3,11.76,0.0,1009,2025-11-11,Online,Tarjeta de Debito,Entrega Estandar,Entregado,4.92
5332,3896,34,1,39.15,37.19,19.42,0.05,1009,2025-11-11,Online,Tarjeta de Debito,Entrega Estandar,Entregado,4.92
3744,3898,28,1,74.25,66.82,37.09,0.1,113,2025-11-12,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3742,3898,11,1,108.0,97.2,69.81,0.1,113,2025-11-12,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3805,3902,39,1,16.2,16.2,8.08,0.0,137,2025-11-12,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3743,3898,19,1,121.5,121.5,58.98,0.0,113,2025-11-12,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3745,3898,3,1,810.0,769.5,657.44,0.05,113,2025-11-12,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
5655,3897,37,1,29.7,29.7,14.54,0.0,1180,2025-11-12,Online,Transferencia,Entrega Express,Entregado,11.01
4408,3900,16,2,20.25,20.25,9.91,0.0,422,2025-11-12,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.23
4121,3901,34,1,39.15,39.15,19.0,0.0,273,2025-11-12,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.48
4379,3899,20,1,16.2,14.58,7.87,0.1,404,2025-11-12,Online,Transferencia,Entrega Estandar,Entregado,5.94
4380,3899,23,1,47.25,47.25,22.97,0.0,404,2025-11-12,Online,Transferencia,Entrega Estandar,Entregado,5.94
4394,3903,6,1,1147.5,1147.5,993.58,0.0,410,2025-11-13,Online,Tarjeta de Credito,Entrega Estandar,Entregado,23.2
4546,3909,37,1,29.7,29.7,14.51,0.0,508,2025-11-13,Online,Transferencia,Entrega Estandar,Entregado,9.33
5670,3911,33,1,20.25,20.25,9.9,0.0,1186,2025-11-13,Online,Transferencia,Entrega Estandar,Entregado,11.78
4393,3903,11,1,108.0,108.0,71.18,0.0,410,2025-11-13,Online,Tarjeta de Credito,Entrega Estandar,Entregado,23.2
4932,3907,19,1,121.5,121.5,59.32,0.0,780,2025-11-13,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4510,3910,16,1,20.25,20.25,10.12,0.0,497,2025-11-13,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
3989,3904,46,1,10.8,10.8,5.38,0.0,228,2025-11-13,Online,Transferencia,Entrega Estandar,Entregado,11.35
4459,3906,4,1,472.5,472.5,380.75,0.0,464,2025-11-13,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4496,3908,42,1,43.2,41.04,21.27,0.05,493,2025-11-13,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.46
3799,3905,11,1,108.0,108.0,71.21,0.0,137,2025-11-13,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3796,3905,49,1,39.15,39.15,19.58,0.0,137,2025-11-13,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3798,3905,13,1,1485.0,1485.0,1289.8,0.0,137,2025-11-13,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3797,3905,16,1,20.25,20.25,10.17,0.0,137,2025-11-13,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4512,3910,43,2,74.25,66.82,36.92,0.1,497,2025-11-13,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
4511,3910,36,1,24.3,24.3,12.02,0.0,497,2025-11-13,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
4977,3912,31,1,10.8,10.8,5.42,0.0,812,2025-11-14,Online,Tarjeta de Credito,Entrega Estandar,Entregado,9.38
4492,3914,43,1,74.25,74.25,37.32,0.0,484,2025-11-14,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.46
4036,3915,32,1,24.3,24.3,12.21,0.0,243,2025-11-14,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4039,3916,35,1,54.0,54.0,26.81,0.0,243,2025-11-14,Online,Tarjeta de Credito,Entrega Estandar,Entregado,9.88
4875,3913,47,1,24.3,24.3,12.12,0.0,729,2025-11-14,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
4037,3915,41,1,60.75,54.68,30.07,0.1,243,2025-11-14,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4704,3918,11,1,108.0,102.6,70.44,0.05,612,2025-11-15,Online,Tarjeta de Credito,Entrega Estandar,Entregado,26.58
4763,3920,18,1,33.75,33.75,16.37,0.0,664,2025-11-15,Online,Transferencia,Entrega Estandar,Entregado,4.72
4703,3918,13,1,1485.0,1485.0,1317.87,0.0,612,2025-11-15,Online,Tarjeta de Credito,Entrega Estandar,Entregado,26.58
4767,3917,36,1,24.3,23.08,11.77,0.05,664,2025-11-15,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
4766,3917,35,1,54.0,54.0,26.95,0.0,664,2025-11-15,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
4764,3920,21,2,24.3,24.3,11.84,0.0,664,2025-11-15,Online,Transferencia,Entrega Estandar,Entregado,4.72
4204,3919,47,2,24.3,24.3,11.79,0.0,330,2025-11-15,Online,Tarjeta de Credito,Entrega Estandar,Entregado,10.96
5123,3927,20,1,16.2,16.2,8.1,0.0,898,2025-11-16,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4540,3925,23,2,47.25,47.25,22.91,0.0,506,2025-11-16,Online,Tarjeta de Credito,Entrega Estandar,Cancelado,0.0
4535,3921,37,1,29.7,29.7,14.5,0.0,504,2025-11-16,Online,Tarjeta de Debito,Entrega Estandar,Entregado,11.4
5417,3926,38,1,47.25,47.25,23.12,0.0,1047,2025-11-16,Online,Transferencia,Entrega Estandar,Entregado,10.93
4581,3923,5,1,2160.0,2160.0,1864.69,0.0,530,2025-11-16,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5565,3922,17,1,40.5,40.5,20.03,0.0,1111,2025-11-16,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4582,3923,9,1,540.0,513.0,351.13,0.05,530,2025-11-16,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5018,3924,24,1,16.2,16.2,8.03,0.0,834,2025-11-16,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5284,3930,27,1,43.2,43.2,21.54,0.0,983,2025-11-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
5514,3931,47,1,24.3,24.3,12.01,0.0,1083,2025-11-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
5570,3928,25,1,37.8,37.8,18.94,0.0,1111,2025-11-17,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.34
3587,3932,27,1,43.2,43.2,21.22,0.0,6,2025-11-17,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.85
4786,3933,3,1,810.0,810.0,675.64,0.0,682,2025-11-17,Online,Tarjeta de Credito,Entrega Express,Entregado,28.31
4784,3933,43,2,74.25,74.25,36.51,0.0,682,2025-11-17,Online,Tarjeta de Credito,Entrega Express,Entregado,28.31
4785,3933,9,1,540.0,540.0,348.96,0.0,682,2025-11-17,Online,Tarjeta de Credito,Entrega Express,Entregado,28.31
5159,3929,47,1,24.3,24.3,11.95,0.0,917,2025-11-17,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.2
5283,3930,17,1,40.5,36.45,20.01,0.1,983,2025-11-17,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
5273,3934,30,1,13.5,13.5,6.57,0.0,978,2025-11-18,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3671,3937,40,1,37.8,34.02,18.66,0.1,72,2025-11-18,Online,Tarjeta de Debito,Entrega Estandar,Entregado,10.51
4976,3939,7,1,945.0,945.0,833.09,0.0,810,2025-11-18,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4568,3940,37,1,29.7,29.7,14.6,0.0,522,2025-11-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,10.94
5479,3935,41,1,60.75,60.75,30.06,0.0,1080,2025-11-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,9.33
4671,3941,28,2,74.25,66.82,36.27,0.1,577,2025-11-18,Online,Transferencia,Entrega Estandar,Entregado,11.5
4023,3936,17,1,40.5,40.5,19.74,0.0,239,2025-11-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.69
5639,3938,30,1,13.5,12.15,6.62,0.1,1166,2025-11-18,Online,Tarjeta de Debito,Entrega Express,Entregado,3.07
5637,3938,50,2,54.0,54.0,26.13,0.0,1166,2025-11-18,Online,Tarjeta de Debito,Entrega Express,Entregado,3.07
5638,3938,24,1,16.2,16.2,8.03,0.0,1166,2025-11-18,Online,Tarjeta de Debito,Entrega Express,Entregado,3.07
4024,3936,22,1,29.7,28.22,14.53,0.05,239,2025-11-18,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.69
4892,3942,37,1,29.7,29.7,14.93,0.0,735,2025-11-19,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4247,3943,26,1,60.75,57.71,29.89,0.05,358,2025-11-19,Online,Transferencia,Entrega Estandar,Entregado,4.68
4248,3943,49,1,39.15,39.15,19.15,0.0,358,2025-11-19,Online,Transferencia,Entrega Estandar,Entregado,4.68
4955,3947,48,1,20.25,20.25,9.97,0.0,805,2025-11-20,Fisico,Tarjeta de Debito,Retiro en Tienda,Entregado,0.0
5432,3945,48,2,20.25,19.24,9.97,0.05,1051,2025-11-20,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4516,3951,12,1,337.5,303.75,223.3,0.1,497,2025-11-20,Online,Transferencia,Entrega Estandar,Entregado,9.83
4576,3948,24,1,16.2,16.2,7.86,0.0,530,2025-11-20,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
5158,3950,12,1,337.5,337.5,223.21,0.0,917,2025-11-20,Online,Transferencia,Entrega Estandar,Entregado,18.2
3916,3944,33,1,20.25,18.23,10.16,0.1,192,2025-11-20,Online,Tarjeta de Credito,Entrega Estandar,Entregado,11.71
5029,3949,11,1,108.0,108.0,70.66,0.0,837,2025-11-20,Online,Transferencia,Entrega Estandar,Entregado,9.38
4348,3946,33,1,20.25,20.25,10.09,0.0,396,2025-11-20,Online,Transferencia,Entrega Estandar,Cancelado,0.0
4517,3951,10,1,60.75,60.75,40.12,0.0,497,2025-11-20,Online,Transferencia,Entrega Estandar,Entregado,9.83
5572,3952,19,2,121.5,121.5,60.62,0.0,1111,2025-11-20,Online,Tarjeta de Credito,Entrega Estandar,Entregado,15.01
5308,3954,37,1,29.7,29.7,14.94,0.0,998,2025-11-21,Online,Tarjeta de Credito,Entrega Express,Entregado,9.71
3594,3955,41,1,60.75,60.75,29.82,0.0,6,2025-11-21,Online,Tarjeta de Credito,Entrega Estandar,Entregado,12.22
4527,3953,12,1,337.5,337.5,218.15,0.0,503,2025-11-21,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4712,3958,24,2,16.2,16.2,7.84,0.0,613,2025-11-22,Online,Tarjeta de Debito,Entrega Estandar,Entregado,9.82
4944,3960,44,1,21.6,21.6,10.71,0.0,796,2025-11-22,Online,Transferencia,Entrega Estandar,Entregado,12.23
4339,3959,49,1,39.15,37.19,19.09,0.05,388,2025-11-22,Online,Tarjeta de Debito,Entrega Estandar,Entregado,10.18
5410,3956,17,1,40.5,38.48,20.07,0.05,1044,2025-11-22,Online,Transferencia,Entrega Estandar,Entregado,10.66
4848,3957,42,1,43.2,43.2,20.93,0.0,725,2025-11-22,Online,Transferencia,Entrega Estandar,Entregado,9.97
5130,3964,46,1,10.8,10.8,5.23,0.0,903,2025-11-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
3936,3965,39,1,16.2,16.2,8.01,0.0,203,2025-11-23,Online,Tarjeta de Credito,Entrega Estandar,Entregado,10.93
4458,3961,12,1,337.5,337.5,223.78,0.0,461,2025-11-23,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4361,3966,30,2,13.5,13.5,6.78,0.0,397,2025-11-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4362,3966,15,1,81.0,81.0,72.21,0.0,397,2025-11-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4360,3966,6,1,1147.5,1090.12,991.46,0.05,397,2025-11-23,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4401,3963,16,1,20.25,18.23,10.11,0.1,413,2025-11-23,Online,Transferencia,Entrega Estandar,Entregado,11.31
5258,3962,41,1,60.75,60.75,30.56,0.0,965,2025-11-23,Online,Tarjeta de Debito,Entrega Express,Entregado,9.85
4415,3967,2,1,1620.0,1620.0,1328.81,0.0,422,2025-11-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,14.15
4467,3972,3,1,810.0,810.0,673.42,0.0,466,2025-11-24,Online,Transferencia,Entrega Estandar,Entregado,20.26
4891,3968,38,1,47.25,47.25,23.53,0.0,735,2025-11-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.8
4414,3967,16,2,20.25,20.25,10.02,0.0,422,2025-11-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,14.15
4890,3968,41,2,60.75,60.75,30.25,0.0,735,2025-11-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,4.8
5642,3970,37,2,29.7,29.7,14.51,0.0,1167,2025-11-24,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4376,3973,3,1,810.0,810.0,671.43,0.0,404,2025-11-24,Online,Transferencia,Entrega Estandar,Entregado,49.24
5643,3970,31,1,10.8,10.8,5.3,0.0,1167,2025-11-24,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
4114,3977,33,1,20.25,18.23,10.06,0.1,272,2025-11-24,Fisico,Tarjeta de Credito,Retiro en Tienda,Entregado,0.0
4664,3975,26,2,60.75,60.75,29.46,0.0,564,2025-11-24,Online,Tarjeta de Debito,Entrega Estandar,Entregado,9.63
4701,3971,42,1,43.2,43.2,21.39,0.0,611,2025-11-24,Online,Transferencia,Entrega Estandar,Entregado,11.99
4495,3976,3,1,810.0,810.0,657.99,0.0,488,2025-11-24,Online,Tarjeta de Debito,Entrega Estandar,Entregado,22.65
4400,3974,35,1,54.0,48.6,27.05,0.1,413,2025-11-24,Online,Tarjeta de Debito,Entrega Estandar,Entregado,12.28
4413,3967,24,1,16.2,16.2,7.83,0.0,422,2025-11-24,Online,Tarjeta de Credito,Entrega Estandar,Entregado,14.15
3730,3969,31,2,10.8,10.8,5.43,0.0,111,2025-11-24,Online,Tarjeta de Debito,Entrega Express,Entregado,10.36
4494,3976,10,1,60.75,54.68,39.95,0.1,488,2025-11-24,Online,Tarjeta de Debito,Entrega Estandar,Entregado,22.65
4466,3972,11,1,108.0,108.0,72.14,0.0,466,2025-11-24,Online,Transferencia,Entrega Estandar,Entregado,20.26
4371,3979,41,1,60.75,60.75,30.0,0.0,403,2025-11-25,Online,Transferencia,Entrega Estandar,Entregado,10.42
4261,3978,35,1,54.0,54.0,26.3,0.0,359,2025-11-25,Online,Tarjeta de Credito,Entrega Express,Entregado,11.39
3856,3981,6,1,1147.5,1147.5,1025.18,0.0,165,2025-11-26,Online,Tarjeta de Debito,Entrega Estandar,Entregado,17.09
3855,3981,7,1,945.0,945.0,827.59,0.0,165,2025-11-26,Online,Tarjeta de Debito,Entrega Estandar,Entregado,17.09
5279,3983,48,1,20.25,20.25,10.05,0.0,980,2025-11-26,Fisico,Transferencia,Retiro en Tienda,Entregado,0.0
3854,3981,38,1,47.25,47.25,23.6,0.0,165,2025-11-26,Online,Tarjeta de Debito,Entrega Estandar,Entregado,17.09
3621,3980,37,1,29.7,29.7,14.38,0.0,37,2025-11-26,Online,Tarjeta de Debito,Entrega Estandar,Entregado,11.13
3932,3982,35,2,54.0,54.0,26.49,0.0,203,2025-11-26,Online,Transferencia,Entrega Estandar,Entregado,9.49
5546,3991,38,1,47.25,47.25,23.71,0.0,1096,2025-11-27,Online,Tarjeta de Debito,Entrega Estandar,Entregado,9.61
